"","age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","Class"
"5965",66,"retired","married","basic.6y","no","yes","no","cellular","aug","thu",267,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.851","5076.2","yes"
"5966",32,"blue-collar","single","basic.9y","no","yes","no","cellular","nov","thu",276,1,999,1,"failure","-0.1","93.2","-42","4.076","5195.8","yes"
"5967",36,"self-employed","single","university.degree","no","no","no","cellular","jun","mon",177,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.26","5076.2","yes"
"5968",39,"blue-collar","married","basic.9y","no","no","no","cellular","aug","wed",394,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.884","5076.2","yes"
"5969",51,"admin.","married","university.degree","no","yes","no","cellular","jul","fri",139,5,999,0,"nonexistent","-2.9","92.469","-33.6","0.921","5076.2","yes"
"5970",31,"services","married","basic.9y","no","yes","no","cellular","apr","mon",1030,3,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5971",39,"self-employed","married","basic.9y","no","yes","no","cellular","may","fri",744,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.25","5099.1","yes"
"5972",34,"services","single","high.school","no","no","no","cellular","may","thu",957,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","yes"
"5973",34,"admin.","married","high.school","no","yes","no","cellular","jun","wed",238,1,6,2,"success","-1.7","94.055","-39.8","0.704","4991.6","yes"
"5974",38,"technician","married","professional.course","no","yes","no","telephone","jun","mon",952,2,999,0,"nonexistent","1.4","94.465","-41.8","4.961","5228.1","yes"
"5975",29,"technician","single","basic.9y","no","yes","no","cellular","jul","wed",603,1,999,0,"nonexistent","-1.7","94.215","-40.3","0.84","4991.6","yes"
"5976",34,"admin.","single","university.degree","no","no","no","telephone","oct","tue",135,1,999,0,"nonexistent","-0.1","93.798","-40.4","4.86","5195.8","yes"
"5977",58,"admin.","single","university.degree","no","no","no","telephone","may","mon",1234,3,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","yes"
"5978",36,"admin.","married","university.degree","no","yes","no","cellular","may","tue",196,1,999,0,"nonexistent","-1.8","93.876","-40","0.697","5008.7","yes"
"5979",27,"admin.","single","university.degree","no","no","no","cellular","aug","fri",562,2,3,3,"success","-1.7","94.027","-38.3","0.905","4991.6","yes"
"5980",36,"self-employed","single","university.degree","no","no","yes","cellular","jun","mon",458,1,4,4,"success","-1.7","94.055","-39.8","0.72","4991.6","yes"
"5981",28,"admin.","single","university.degree","no","yes","no","cellular","jun","wed",593,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.26","5076.2","yes"
"5982",38,"admin.","married","high.school","no","yes","yes","cellular","may","thu",574,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.327","5099.1","yes"
"5983",77,"retired","married","basic.4y","no","yes","no","cellular","sep","thu",190,1,999,0,"nonexistent","-1.1","94.199","-37.5","0.879","4963.6","yes"
"5984",36,"blue-collar","married","basic.9y","no","yes","no","cellular","apr","thu",490,3,999,2,"failure","-1.8","93.075","-47.1","1.435","5099.1","yes"
"5985",35,"admin.","divorced","university.degree","no","yes","yes","cellular","apr","mon",121,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"5986",38,"admin.","married","university.degree","no","no","no","cellular","nov","tue",182,2,7,1,"success","-3.4","92.649","-30.1","0.715","5017.5","yes"
"5987",39,"technician","single","professional.course","no","no","no","cellular","may","tue",844,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","yes"
"5988",53,"admin.","single","university.degree","no","yes","no","cellular","jun","fri",304,2,3,1,"success","-2.9","92.963","-40.8","1.268","5076.2","yes"
"5989",37,"management","married","university.degree","no","yes","no","cellular","oct","thu",339,3,3,3,"success","-1.1","94.601","-49.5","1.025","4963.6","yes"
"5990",27,"student","single","university.degree","no","no","no","cellular","apr","fri",227,1,999,1,"failure","-1.8","93.075","-47.1","1.4","5099.1","yes"
"5991",46,"admin.","divorced","high.school","no","yes","no","telephone","jul","thu",176,1,999,0,"nonexistent","-2.9","92.469","-33.6","1.072","5076.2","yes"
"5992",27,"admin.","single","university.degree","no","yes","no","cellular","jun","fri",266,2,999,1,"failure","-1.7","94.055","-39.8","0.748","4991.6","yes"
"5993",35,"technician","married","professional.course","no","yes","yes","cellular","oct","wed",608,1,9,2,"failure","-1.1","94.601","-49.5","0.959","4963.6","yes"
"5994",36,"self-employed","married","basic.9y","no","yes","yes","cellular","may","tue",731,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","yes"
"5995",88,"retired","divorced","basic.4y","no","no","no","cellular","oct","wed",512,2,6,1,"success","-3.4","92.431","-26.9","0.735","5017.5","yes"
"5996",31,"technician","single","university.degree","no","yes","no","cellular","apr","thu",701,1,5,1,"success","-1.8","93.075","-47.1","1.365","5099.1","yes"
"5997",37,"blue-collar","divorced","basic.9y","no","yes","no","cellular","jul","thu",1150,4,999,0,"nonexistent","1.4","93.918","-42.7","4.968","5228.1","yes"
"5998",25,"student","single","high.school","no","no","no","telephone","apr","wed",405,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.415","5099.1","yes"
"5999",48,"self-employed","divorced","university.degree","no","no","no","cellular","aug","fri",222,4,999,0,"nonexistent","-1.7","94.027","-38.3","0.898","4991.6","yes"
"6000",35,"admin.","single","university.degree","no","yes","no","cellular","jun","mon",293,1,14,1,"success","-1.7","94.055","-39.8","0.72","4991.6","yes"
"6001",46,"housemaid","married","basic.4y","no","no","no","telephone","may","wed",506,2,999,0,"nonexistent","1.1","93.994","-36.4","4.858","5191","yes"
"6002",36,"blue-collar","single","basic.6y","no","no","no","cellular","nov","tue",238,1,999,0,"nonexistent","-1.1","94.767","-50.8","1.046","4963.6","yes"
"6003",31,"services","single","basic.9y","no","yes","no","cellular","may","fri",214,4,999,0,"nonexistent","-1.8","93.876","-40","0.695","5008.7","yes"
"6004",27,"admin.","single","university.degree","no","no","no","cellular","oct","mon",278,1,999,0,"nonexistent","-1.1","94.601","-49.5","0.977","4963.6","yes"
"6005",41,"technician","married","professional.course","no","no","no","cellular","mar","fri",229,2,999,0,"nonexistent","-1.8","92.843","-50","1.531","5099.1","yes"
"6006",31,"technician","single","university.degree","no","no","no","telephone","oct","thu",154,1,999,0,"nonexistent","-0.1","93.798","-40.4","4.794","5195.8","yes"
"6007",35,"technician","married","professional.course","no","yes","no","cellular","aug","fri",225,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.869","5076.2","yes"
"6008",48,"entrepreneur","divorced","high.school","no","no","no","cellular","aug","wed",307,1,999,0,"nonexistent","-2.9","92.201","-31.4","0.879","5076.2","yes"
"6009",45,"technician","single","university.degree","no","no","no","cellular","may","tue",146,2,999,1,"failure","-1.8","93.876","-40","0.697","5008.7","yes"
"6010",43,"services","married","high.school","no","yes","yes","cellular","jul","mon",1212,1,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","yes"
"6011",28,"admin.","single","university.degree","no","no","yes","telephone","apr","thu",917,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"6012",45,"management","married","university.degree","no","yes","no","cellular","aug","tue",1735,4,999,0,"nonexistent","1.4","93.444","-36.1","4.966","5228.1","yes"
"6013",50,"admin.","married","university.degree","no","yes","no","cellular","apr","fri",160,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.4","5099.1","yes"
"6014",32,"admin.","married","university.degree","no","yes","no","cellular","apr","thu",394,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"6015",56,"retired","married","basic.4y","no","yes","no","cellular","jul","mon",621,2,999,0,"nonexistent","1.4","93.918","-42.7","4.96","5228.1","yes"
"6016",42,"services","married","high.school","no","yes","no","cellular","apr","thu",501,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"6017",23,"admin.","single","university.degree","no","no","no","cellular","sep","thu",270,3,999,1,"failure","-1.1","94.199","-37.5","0.879","4963.6","yes"
"6018",59,"blue-collar","married","basic.9y","no","no","no","cellular","may","tue",690,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.291","5099.1","yes"
"6019",48,"admin.","married","university.degree","no","yes","yes","cellular","aug","wed",288,1,0,3,"success","-1.7","94.027","-38.3","0.9","4991.6","yes"
"6020",28,"services","single","professional.course","no","yes","no","cellular","may","thu",406,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.266","5099.1","yes"
"6021",26,"admin.","single","high.school","no","yes","no","cellular","jul","fri",251,1,999,1,"failure","-1.7","94.215","-40.3","0.885","4991.6","yes"
"6022",52,"admin.","married","professional.course","no","no","no","cellular","sep","wed",953,2,999,0,"nonexistent","-1.1","94.199","-37.5","0.876","4963.6","yes"
"6023",25,"student","single","high.school","no","yes","no","cellular","oct","fri",234,1,3,1,"success","-1.1","94.601","-49.5","1.029","4963.6","yes"
"6024",43,"technician","divorced","basic.9y","no","no","no","cellular","jul","fri",853,2,999,0,"nonexistent","1.4","93.918","-42.7","4.963","5228.1","yes"
"6025",39,"blue-collar","married","basic.9y","no","yes","yes","cellular","may","tue",494,1,999,0,"nonexistent","-1.8","92.893","-46.2","1.344","5099.1","yes"
"6026",52,"admin.","married","university.degree","no","yes","no","cellular","may","wed",338,1,999,0,"nonexistent","-1.8","93.876","-40","0.672","5008.7","yes"
"6027",29,"admin.","single","high.school","no","no","no","cellular","jul","fri",446,1,999,0,"nonexistent","-2.9","92.469","-33.6","1.059","5076.2","yes"
"6028",30,"admin.","married","university.degree","no","yes","no","cellular","nov","thu",857,3,999,0,"nonexistent","-0.1","93.2","-42","4.076","5195.8","yes"
"6029",42,"technician","married","high.school","no","yes","no","cellular","apr","thu",163,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.406","5099.1","yes"
"6030",29,"technician","single","professional.course","no","no","no","cellular","mar","tue",299,2,999,0,"nonexistent","-1.8","92.843","-50","1.614","5099.1","yes"
"6031",27,"services","single","high.school","no","no","no","cellular","jul","fri",700,5,6,2,"success","-1.7","94.215","-40.3","0.896","4991.6","yes"
"6032",51,"blue-collar","married","basic.9y","no","yes","no","cellular","oct","thu",746,2,999,0,"nonexistent","-3.4","92.431","-26.9","0.722","5017.5","yes"
"6033",26,"admin.","single","university.degree","no","yes","no","cellular","sep","tue",386,3,6,3,"success","-1.1","94.199","-37.5","0.881","4963.6","yes"
"6034",48,"entrepreneur","married","university.degree","no","yes","no","cellular","may","fri",316,2,999,0,"nonexistent","-1.8","92.893","-46.2","1.259","5099.1","yes"
"6035",30,"technician","married","university.degree","no","yes","yes","cellular","jul","mon",204,4,999,0,"nonexistent","-1.7","94.215","-40.3","0.87","4991.6","yes"
"6036",28,"blue-collar","single","basic.6y","no","no","no","cellular","may","wed",863,3,999,0,"nonexistent","-1.8","92.893","-46.2","1.281","5099.1","yes"
"6037",35,"student","single","high.school","no","no","yes","telephone","may","fri",2680,1,999,0,"nonexistent","1.1","93.994","-36.4","4.859","5191","yes"
"6038",66,"retired","married","basic.4y","no","yes","no","cellular","apr","wed",512,11,999,0,"nonexistent","-1.8","93.075","-47.1","1.415","5099.1","yes"
"6039",30,"admin.","single","university.degree","no","no","no","cellular","jun","thu",323,1,999,0,"nonexistent","-2.9","92.963","-40.8","1.26","5076.2","yes"
"6040",30,"unemployed","married","high.school","no","yes","yes","cellular","nov","tue",924,1,999,0,"nonexistent","-0.1","93.2","-42","4.153","5195.8","yes"
"6041",30,"admin.","single","high.school","no","yes","no","cellular","jul","tue",1352,2,999,0,"nonexistent","1.4","93.918","-42.7","4.961","5228.1","yes"
"6042",39,"admin.","married","university.degree","no","no","no","telephone","may","mon",744,6,999,0,"nonexistent","1.1","93.994","-36.4","4.857","5191","yes"
"6043",43,"admin.","single","university.degree","no","yes","no","cellular","apr","mon",670,4,11,1,"success","-1.8","93.075","-47.1","1.405","5099.1","yes"
"6044",23,"admin.","married","basic.9y","no","yes","no","cellular","jul","mon",686,2,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"6045",34,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",267,2,999,0,"nonexistent","-2.9","92.201","-31.4","0.883","5076.2","yes"
"6046",33,"blue-collar","married","high.school","no","yes","no","cellular","may","tue",787,10,999,1,"failure","-1.8","92.893","-46.2","1.291","5099.1","yes"
"6047",33,"admin.","single","high.school","no","yes","no","cellular","aug","fri",182,2,999,1,"failure","-2.9","92.201","-31.4","0.881","5076.2","yes"
"6048",21,"student","single","university.degree","no","no","no","cellular","jun","fri",493,2,999,0,"nonexistent","-2.9","92.963","-40.8","1.268","5076.2","yes"
"6049",26,"blue-collar","single","basic.9y","no","no","no","cellular","jul","wed",1139,1,999,0,"nonexistent","1.4","93.918","-42.7","4.962","5228.1","yes"
"6050",36,"unemployed","single","university.degree","no","yes","no","cellular","may","mon",251,4,999,0,"nonexistent","-1.8","92.893","-46.2","1.354","5099.1","yes"
"6051",28,"unemployed","married","professional.course","no","yes","no","cellular","aug","fri",190,3,999,1,"failure","-2.9","92.201","-31.4","0.869","5076.2","yes"
"6052",38,"technician","married","professional.course","no","yes","no","cellular","mar","thu",182,1,999,0,"nonexistent","-1.8","92.843","-50","1.757","5099.1","yes"
"6053",36,"management","married","university.degree","no","yes","no","cellular","may","mon",267,1,999,1,"failure","-1.8","92.893","-46.2","1.354","5099.1","yes"
"6054",60,"retired","married","high.school","no","yes","no","cellular","aug","tue",443,2,999,2,"failure","-1.7","94.027","-38.3","0.886","4991.6","yes"
"6055",34,"admin.","married","university.degree","no","no","no","cellular","aug","mon",1238,1,999,0,"nonexistent","1.4","93.444","-36.1","4.965","5228.1","yes"
"6056",28,"admin.","single","university.degree","no","no","no","cellular","mar","wed",506,2,999,0,"nonexistent","-1.8","92.843","-50","1.548","5099.1","yes"
"6057",24,"admin.","single","professional.course","no","yes","no","cellular","apr","mon",97,1,999,0,"nonexistent","-1.8","93.075","-47.1","1.405","5099.1","yes"
"6058",36,"self-employed","single","university.degree","no","no","no","cellular","oct","fri",480,1,999,0,"nonexistent","-3.4","92.431","-26.9","0.72","5017.5","yes"
"6059",35,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",654,2,999,0,"nonexistent","-0.1","93.2","-42","4.12","5195.8","yes"
"6060",52,"retired","divorced","university.degree","no","yes","yes","cellular","aug","thu",155,2,4,1,"success","-2.9","92.201","-31.4","0.883","5076.2","yes"
"6061",55,"unemployed","married","basic.9y","no","no","no","cellular","oct","tue",131,1,999,0,"nonexistent","-3.4","92.431","-26.9","0.728","5017.5","yes"
"6062",60,"retired","married","high.school","no","no","no","cellular","sep","wed",200,1,6,1,"success","-1.1","94.199","-37.5","0.876","4963.6","yes"
"6063",24,"unemployed","single","high.school","no","no","yes","cellular","may","mon",375,2,999,0,"nonexistent","-1.8","93.876","-40","0.697","5008.7","yes"
"6064",35,"services","married","high.school","no","no","no","cellular","apr","thu",1034,2,999,0,"nonexistent","-1.8","93.075","-47.1","1.365","5099.1","yes"
"6065",43,"admin.","married","university.degree","no","no","no","cellular","apr","thu",522,4,999,0,"nonexistent","-1.8","93.075","-47.1","1.406","5099.1","yes"
